aliases,best_separated,best_separated_p50_ms,beyond_native_context,cp,cublaslt_boundary_p50_ms,cublaslt_gemm_p50_ms,cublaslt_nccl_config,cublaslt_plans,cublaslt_route_p50_ms,global_seq,head_dim,k,m,model,n,native_max_context,q_heads,suite,te_boundary_p50_ms,te_gemm_p50_ms,te_nccl_config,te_route_p50_ms
current production Qwen dense,cuBLASLt+NCCL,3.546015977859497,False,4,3.546015977859497,1.6237919926643372,ch24_chunk128_ll128_graph_normal_pb256_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.4619189500808716, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.484510898590088, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.466982364654541, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.4527209997177124, 'waves': 56.91666793823242}]",2.09553599357605,524288,128,2048,131072,production_qwen_dense,2048,,16,model,3.549967885017395,1.6697440147399902,ch24_chunk128_ll128_graph_normal_pb512_pw4,2.098479986190796
current production Qwen dense,cuBLASLt+NCCL,2.0389440059661865,False,8,2.0389440059661865,0.8012320101261139,ch32_chunk128_ll128_graph_hp_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7267178893089294, 'waves': 28.5}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.762878954410553, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7388341426849365, 'waves': 28.5}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7622250914573669, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 201, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 2, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7304970622062683, 'waves': 46.54545593261719}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7001845240592957, 'waves': 31.030303955078125}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7605909109115601, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7372139096260071, 'waves': 28.5}]",1.2675040364265442,524288,128,2048,65536,production_qwen_dense,2048,,16,model,2.127776026725769,0.877951979637146,ch32_chunk128_ll128_graph_hp_pb128_pw8,1.2675040364265442
Llama 3/3.1 8B,cuBLASLt+NCCL,0.05536000058054924,False,4,0.05536000058054924,0.02131200022995472,ch16_chunk256_ll16_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 18, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.016305066645145416, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 18, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.015550932846963406, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 18, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.016104532405734062, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.016337066888809204, 'waves': 0.7878788113594055}]",0.034463999792933464,1024,128,4096,256,llama3_8b,4096,,32,model,0.05585600063204765,0.020400000736117363,ch16_chunk256_ll16_graph_hp_pb128_pw8,0.03457599878311157
Llama 3/3.1 8B,TE+NCCL,0.04732799902558327,False,8,0.047488000243902206,0.019872000440955162,ch24_chunk256_ll64_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.012544000521302223, 'waves': 0.6515151262283325}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.01492693368345499, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.012163200415670872, 'waves': 0.6515151262283325}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.015305599197745323, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.012118400074541569, 'waves': 0.6515151262283325}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.0121802669018507, 'waves': 0.6515151262283325}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.015359999611973763, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.012148266658186913, 'waves': 0.6515151262283325}]",0.030687999911606312,1024,128,4096,128,llama3_8b,4096,,32,model,0.04732799902558327,0.019999999552965164,ch24_chunk256_ll64_graph_hp_pb256_pw4,0.030832000076770782
Llama 3/3.1 8B,cuBLASLt+NCCL,0.11064000055193901,False,4,0.11064000055193901,0.04955200105905533,ch24_chunk512_ll16_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.04487786814570427, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.04576213285326958, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.04501120001077652, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.045394133776426315, 'waves': 0.9696969985961914}]",0.061904000118374825,4096,128,4096,1024,llama3_8b,4096,,32,model,0.12622399628162384,0.049775999039411545,ch24_chunk512_ll16_graph_hp_pb256_pw4,0.07110399752855301
Llama 3/3.1 8B,cuBLASLt+NCCL,0.09332800284028053,False,8,0.09332800284028053,0.037328001111745834,ch16_chunk512_ll16_graph_hp_pb256_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02449173294007778, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.03067520074546337, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02516266703605652, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 19, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.03140053525567055, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02465066686272621, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.024808533489704132, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.031493332237005234, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.024729600176215172, 'waves': 0.9696969985961914}]",0.055984001606702805,4096,128,4096,512,llama3_8b,4096,,32,model,0.09408000111579895,0.03705599904060364,ch16_chunk512_ll16_graph_hp_pb512_pw8,0.05580800026655197
Llama 3/3.1 8B,TE+NCCL,0.34095999598503113,False,4,0.344991996884346,0.18535999953746796,ch24_chunk128_ll128_graph_normal_pb256_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.1708277314901352, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.17498666048049927, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.171984001994133, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.17402879893779755, 'waves': 3.8787879943847656}]",0.16820800304412842,16384,128,4096,4096,llama3_8b,4096,,32,model,0.34095999598503113,0.18534399569034576,ch24_chunk128_ll128_graph_hp_pb1024_pw4,0.16569599509239197
Llama 3/3.1 8B,TE+NCCL,0.22785600274801254,False,8,0.2297920063138008,0.1212959997355938,ch32_chunk128_ll16_graph_hp_pb512_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.08678080141544342, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.10571306198835373, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.08880533277988434, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.10702186077833176, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.08751039952039719, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.08838293701410294, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.10624320060014725, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.08817599713802338, 'waves': 1.9393939971923828}]",0.11592000350356102,16384,128,4096,2048,llama3_8b,4096,,32,model,0.22785600274801254,0.12065600231289864,ch32_chunk128_ll16_graph_hp_pb256_pw4,0.11319999769330025
Llama 3/3.1 8B,cuBLASLt+NCCL,2.526576042175293,False,4,2.526576042175293,1.6063200235366821,ch32_chunk128_ll128_graph_hp_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.3822112083435059, 'waves': 28.5}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.4081547260284424, 'waves': 31.030303955078125}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.395139217376709, 'waves': 31.030303955078125}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.4001941680908203, 'waves': 25.212121963500977}]",1.0895360112190247,131072,128,4096,32768,llama3_8b,4096,,32,model,2.5378400087356567,1.6674559712409973,ch32_chunk128_ll128_graph_normal_pb1024_pw8,1.0848960280418396
Llama 3/3.1 8B,cuBLASLt+NCCL,1.433888018131256,False,8,1.433888018131256,0.8038879930973053,ch24_chunk128_ll64_graph_normal_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7035807967185974, 'waves': 12.606060981750488}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7632928490638733, 'waves': 24.969696044921875}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7182954549789429, 'waves': 12.606060981750488}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7670783996582031, 'waves': 24.969696044921875}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7063637375831604, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.688754141330719, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7614474892616272, 'waves': 24.969696044921875}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7155328392982483, 'waves': 12.606060981750488}]",0.6541920006275177,131072,128,4096,16384,llama3_8b,4096,,32,model,1.491983950138092,0.8566240072250366,ch24_chunk128_ll64_graph_normal_pb256_pw8,0.6530879735946655
Llama 3/3.1 8B,TE+NCCL,4.98801589012146,False,4,4.993776082992554,3.2638880014419556,ch24_chunk128_ll16_graph_normal_pb512_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.9881608486175537, 'waves': 57.0}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.0812971591949463, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.054574728012085, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.0956265926361084, 'waves': 57.0}]",2.099727988243103,262144,128,4096,65536,llama3_8b,4096,,32,model,4.98801589012146,3.311903953552246,ch24_chunk128_ll16_graph_normal_pb256_pw4,2.1017119884490967
Llama 3/3.1 8B,cuBLASLt+NCCL,2.801200032234192,False,8,2.801200032234192,1.5452799797058105,ch32_chunk128_ll16_graph_normal_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.394459843635559, 'waves': 41.45454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.5809109210968018, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.4324021339416504, 'waves': 41.45454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.5621193647384644, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.4064438343048096, 'waves': 41.45454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.423979640007019, 'waves': 41.45454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.5569461584091187, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.436903476715088, 'waves': 28.5}]",1.271440029144287,262144,128,4096,32768,llama3_8b,4096,,32,model,2.9184800386428833,1.6728320121765137,ch32_chunk128_ll16_graph_normal_pb1024_pw8,1.271440029144287
